d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 4/DB. Unit 4/sql_16.ppt;1094144;aafc3f51a102c7fc4c0ce6108d15fd2970fdd3af4504314b1d0713545c6e9bb2;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 4/DB. Unit 4/sql_17.ppt;476672;09292c86d3222b8b35747f4564708ef9a5a652ddb0ff5025ce42ddc15db5c592;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 4/DB. Unit 4/sql_18.ppt;367104;a4e616691f5cfa414c46909d41ad31d6d80c51e8a203c4459850534e7a4dad61;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 4/DB. Unit 4/sql_19.ppt;526848;3c741a1440fded0cf96a38da266585f855142a636d71cab28162a9d628b56831;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 5/DB. Unit 5/03. Элементы PL-SQL.ppt;312320;34ef2d565e47ee3737ab3da9297346ff64a4114377851c9f59bfb5a2a53e00d9;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 5/DB. Unit 5/4. Написание анонимных блоков на PLSQL.doc;31232;aee61aa4478f3b9f8c5ca49f99b6b49396ceee61927dffef4dfc0a4fa0083987;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 6/DB. Unit 6/04. Элементы PL-SQL.ppt;292352;c505912e6de24b4d0b0bf96a3f26663724d16f689ae7fb1c51161d787fc302e8;
d:/E-Book-new/E-book/DBMS, SQL/Oracle NetCracker/DB. Unit 6/DB. Unit 6/5. Исключения, курсоры, записи, пакеты и триггеры в PLSQL.doc;32256;0c0ebd64f9dbe5fb3803b9ed5d7f4c1f277ab0788f5013f6bffb1e1fb1757c55;
d:/E-Book-new/E-book/DBMS, SQL/sql запросы для простых смертных/SQL запросы для простых смертных - Майкл Хернандес.pdf;25199804;863883b6b233d9ddef31201aa83101311aa6e469bd7c8aac5d11e55a52efc2e6;
d:/E-Book-new/E-book/DBMS, SQL/sql запросы для простых смертных/sqlmortals.rar;12152399;2b9d985938732bddd1fbf203f575b83de9cfd037437ab4eee6c4cbada681ddbc;
d:/E-Book-new/E-book/DBMS, SQL/Семь баз данных за семь недель/Семь баз данных за семь недель.pdf;5351083;4c55cc8e87af7bfe775fac70573c564ea14ccaaafd4d9b821ae1d39cfbd6dc7d;
d:/E-Book-new/E-book/DBMS, SQL/Семь баз данных за семь недель/Семь баз данных за семь недель.rtf;37780675;c706865f90ddaedef8d483d1963f6348bb8da35f1ea6e5c9d8e84b16697a9953;
